customer_id,last_purchase_date,first_purchase_date,frequency_orders,purchase_lines,monetary_total_spend,total_quantity,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,return_lines,return_invoices,returned_quantity,return_value,unique_products,unique_descriptions,unique_countries,avg_unit_price,max_unit_price,distinct_active_days,active_months,net_spend,return_invoice_ratio,return_value_ratio,avg_gap_days,median_gap_days,max_gap_days,snapshot_date
16001,2010-11-23 17:10:00,2010-11-23 17:10:00,1,29,583.39,337,17,0,17,583.39,337.0,1,0.058823529411764705,1.0,10.0,1.0,32.0,64.33,29,29,1,2.327241379310345,12.75,1,1,519.06,1.0,0.1102692881262963,17.0,17.0,17.0,2010-12-10
16002,2010-03-24 13:08:00,2010-03-24 13:08:00,1,42,169.21,70,261,0,261,169.21,70.0,1,0.0038314176245210726,1.0,0.0,0.0,0.0,0.0,42,42,1,2.8233333333333333,12.75,1,1,169.21,0.0,0.0,261.0,261.0,261.0,2010-12-10
16003,2010-11-23 16:30:00,2009-12-03 18:51:00,5,100,2878.46,1025,17,354,372,575.692,205.0,0,0.013440860215053764,0.0456989247311828,0.0,0.0,0.0,0.0,89,91,1,3.9947000000000004,45.95,4,4,2878.46,0.0,0.0,88.5,66.5,221.0,2010-12-10
16004,2010-08-22 11:48:00,2010-01-25 13:56:00,5,90,2146.39,1076,110,208,319,429.27799999999996,215.2,0,0.01567398119122257,0.3448275862068966,0.0,0.0,0.0,0.0,63,66,1,3.0701111111111112,15.95,4,4,2146.39,0.0,0.0,52.0,60.0,88.0,2010-12-10
16005,2010-11-29 11:48:00,2010-09-15 13:21:00,6,282,1786.3600000000001,987,11,74,86,297.7266666666667,164.5,0,0.06976744186046512,0.12790697674418605,1.0,1.0,11.0,32.45,169,171,1,2.255709219858156,12.75,6,3,1753.91,0.16666666666666666,0.01816543138001299,14.4,13.0,25.0,2010-12-10
16006,2010-11-17 12:03:00,2010-11-17 12:03:00,1,70,231.42,121,23,0,23,231.42,121.0,1,0.043478260869565216,1.0,0.0,0.0,0.0,0.0,67,67,1,2.423,7.95,1,1,231.42,0.0,0.0,23.0,23.0,23.0,2010-12-10
16007,2010-11-21 12:29:00,2010-06-14 13:18:00,3,276,1359.25,1243,19,159,179,453.0833333333333,414.3333333333333,0,0.01675977653631285,0.10614525139664804,0.0,0.0,0.0,0.0,206,211,1,1.9459057971014495,12.75,3,3,1359.25,0.0,0.0,79.0,79.0,96.0,2010-12-10
16008,2010-11-22 13:22:00,2010-03-19 11:07:00,12,220,4860.35,2914,18,248,266,405.0291666666667,242.83333333333334,0,0.045112781954887216,0.06766917293233082,0.0,0.0,0.0,0.0,58,65,1,2.568636363636364,7.95,12,7,4860.35,0.0,0.0,22.0,14.0,65.0,2010-12-10
16010,2010-11-28 11:19:00,2010-10-24 10:54:00,8,210,1302.46,717,12,35,47,162.8075,89.625,0,0.1702127659574468,0.2553191489361702,1.0,1.0,1.0,1.95,69,69,1,1.9663333333333333,4.95,7,2,1300.51,0.125,0.0014971668995592954,4.571428571428571,5.0,12.0,2010-12-10
16011,2010-12-08 16:34:00,2009-12-01 12:02:00,14,236,2484.3,1411,2,372,374,177.45000000000002,100.78571428571429,0,0.0374331550802139,0.0053475935828877,2.0,1.0,3.0,13.45,141,141,1,2.933728813559322,16.95,14,10,2470.8500000000004,0.07142857142857142,0.005413999919494424,28.153846153846153,20.0,81.0,2010-12-10
16012,2010-11-03 13:47:00,2010-06-28 11:39:00,2,145,1563.3,961,37,128,165,781.65,480.5,0,0.012121212121212121,0.22424242424242424,0.0,0.0,0.0,0.0,138,138,1,2.4858620689655173,14.95,2,2,1563.3,0.0,0.0,128.0,128.0,128.0,2010-12-10
16013,2010-12-03 13:10:00,2009-12-08 10:24:00,39,80,20009.84,10344,7,360,367,513.0728205128205,265.2307692307692,0,0.10626702997275204,0.01907356948228883,18.0,2.0,317.0,785.65,30,30,1,2.4827500000000002,7.5,22,11,19224.19,0.05128205128205128,0.039263182514203014,9.236842105263158,3.5,48.0,2010-12-10
16014,2010-10-27 16:04:00,2010-01-31 12:43:00,2,137,453.45,204,44,269,313,226.725,102.0,0,0.006389776357827476,0.14057507987220447,0.0,0.0,0.0,0.0,127,127,1,2.4948905109489052,9.95,2,2,453.45,0.0,0.0,269.0,269.0,269.0,2010-12-10
16016,2010-12-08 12:36:00,2010-11-02 13:27:00,4,139,980.91,417,2,35,38,245.2275,104.25,0,0.10526315789473684,0.05263157894736842,3.0,2.0,4.0,13.45,87,87,1,3.511654676258993,24.95,4,2,967.4599999999999,0.5,0.01371175744971506,11.333333333333334,14.0,14.0,2010-12-10
16017,2010-10-18 12:58:00,2010-01-05 12:06:00,4,98,1333.7,533,53,286,339,333.425,133.25,0,0.011799410029498525,0.15634218289085547,0.0,0.0,0.0,0.0,81,82,1,3.276938775510204,19.95,4,3,1333.7,0.0,0.0,95.0,59.0,214.0,2010-12-10
16018,2010-11-08 15:36:00,2009-12-07 13:57:00,2,28,289.23,313,32,336,368,144.615,156.5,0,0.005434782608695652,0.08695652173913043,0.0,0.0,0.0,0.0,26,27,1,1.6935714285714287,5.95,2,2,289.23,0.0,0.0,336.0,336.0,336.0,2010-12-10
16019,2010-11-23 13:14:00,2009-12-14 14:12:00,18,243,13542.92,5226,17,343,361,752.3844444444444,290.3333333333333,0,0.04986149584487535,0.04709141274238227,10.0,7.0,265.0,489.7,156,156,1,3.897448559670782,18.95,14,8,13053.22,0.3888888888888889,0.036159114873306496,18.666666666666668,12.5,108.0,2010-12-10
16021,2010-11-09 14:48:00,2010-06-13 11:05:00,2,126,487.03,276,31,149,180,243.515,138.0,0,0.011111111111111112,0.17222222222222222,0.0,0.0,0.0,0.0,117,117,1,2.4549206349206347,12.75,2,2,487.03,0.0,0.0,149.0,149.0,149.0,2010-12-10
16024,2010-10-24 11:42:00,2010-10-24 11:40:00,2,22,232.96,107,47,0,47,116.48,53.5,0,0.0425531914893617,1.0,0.0,0.0,0.0,0.0,21,21,1,1.9286363636363637,8.5,1,1,232.96,0.0,0.0,0.0,0.0,0.0,2010-12-10
16027,2010-09-08 12:44:00,2010-01-08 13:21:00,9,19,1113.74,952,93,242,336,123.74888888888889,105.77777777777777,0,0.026785714285714284,0.2767857142857143,2.0,2.0,78.0,166.01999999999998,11,11,1,3.693157894736842,14.95,9,6,947.72,0.2222222222222222,0.14906531147305474,29.75,17.5,118.0,2010-12-10
16028,2010-04-23 11:45:00,2010-04-23 11:45:00,1,5,82.2,18,231,0,231,82.2,18.0,1,0.004329004329004329,1.0,0.0,0.0,0.0,0.0,5,5,1,5.3,8.5,1,1,82.2,0.0,0.0,231.0,231.0,231.0,2010-12-10
16029,2010-12-02 17:40:00,2009-12-08 11:23:00,47,141,41184.3,16278,8,359,367,876.2617021276596,346.3404255319149,0,0.12806539509536785,0.021798365122615803,2.0,2.0,24.0,216.0,26,28,1,4.007304964539007,9.95,34,13,40968.3,0.0425531914893617,0.00524471704023135,7.75,6.0,26.0,2010-12-10
16032,2010-09-09 18:00:00,2010-07-04 13:31:00,6,210,1965.72,1467,92,67,159,327.62,244.5,0,0.03773584905660377,0.5786163522012578,0.0,0.0,0.0,0.0,130,130,1,2.1316190476190475,8.5,6,3,1965.72,0.0,0.0,13.0,16.0,21.0,2010-12-10
16033,2010-12-05 10:36:00,2010-08-11 16:44:00,8,257,1985.6299999999999,723,5,115,121,248.20374999999999,90.375,0,0.06611570247933884,0.04132231404958678,2.0,2.0,13.0,54.95,173,173,1,3.446614785992218,19.95,8,4,1930.6799999999998,0.25,0.027673836515362885,16.0,13.0,41.0,2010-12-10
16034,2010-11-10 11:32:00,2010-10-26 13:00:00,3,34,473.62,343,30,14,45,157.87333333333333,114.33333333333333,0,0.06666666666666667,0.6666666666666666,1.0,1.0,1.0,2.95,28,28,1,2.22,12.75,3,2,470.67,0.3333333333333333,0.006228622102107175,7.0,7.0,11.0,2010-12-10
16035,2010-05-28 15:09:00,2010-05-28 15:09:00,1,21,217.73,33,196,0,196,217.73,33.0,1,0.00510204081632653,1.0,0.0,0.0,0.0,0.0,21,21,1,7.772857142857142,15.95,1,1,217.73,0.0,0.0,196.0,196.0,196.0,2010-12-10
16036,2010-10-11 15:08:00,2010-03-29 14:47:00,2,85,1797.92,653,60,196,256,898.96,326.5,0,0.0078125,0.234375,0.0,0.0,0.0,0.0,79,79,1,4.015294117647059,12.75,2,2,1797.92,0.0,0.0,196.0,196.0,196.0,2010-12-10
16037,2010-06-13 11:32:00,2010-03-01 12:31:00,2,32,654.32,338,180,103,284,327.16,169.0,0,0.007042253521126761,0.6338028169014085,2.0,2.0,2.0,19.9,32,32,1,2.9009375,34.95,2,2,634.4200000000001,1.0,0.030413253453967472,103.0,103.0,103.0,2010-12-10
16039,2010-10-12 10:44:00,2010-03-21 15:17:00,2,32,456.4,409,59,204,264,228.2,204.5,0,0.007575757575757576,0.22348484848484848,1.0,1.0,1.0,6.75,27,29,1,1.7359375,8.95,2,2,449.65,0.5,0.014789658194566171,204.0,204.0,204.0,2010-12-10
16040,2010-10-05 11:09:00,2010-04-09 10:12:00,4,60,1103.35,501,66,179,245,275.8375,125.25,0,0.0163265306122449,0.2693877551020408,3.0,1.0,24.0,33.2,50,50,1,4.178333333333334,39.95,4,4,1070.1499999999999,0.25,0.030090179906647942,59.333333333333336,74.0,80.0,2010-12-10
16042,2010-11-25 18:16:00,2010-09-12 12:00:00,3,59,1067.85,687,15,74,89,355.95,229.0,0,0.033707865168539325,0.16853932584269662,7.0,3.0,13.0,62.220000000000006,50,50,1,2.9798305084745764,16.95,2,2,1005.6299999999999,1.0,0.05826661047899987,37.0,37.0,74.0,2010-12-10
16043,2010-11-25 15:40:00,2010-08-15 11:26:00,4,34,1082.6000000000001,508,15,102,117,270.65000000000003,127.0,0,0.03418803418803419,0.1282051282051282,0.0,0.0,0.0,0.0,29,30,1,3.7205882352941178,12.75,4,3,1082.6000000000001,0.0,0.0,33.666666666666664,32.0,66.0,2010-12-10
16044,2010-09-30 18:12:00,2010-09-30 18:12:00,1,19,340.84000000000003,170,71,0,71,340.84000000000003,170.0,1,0.014084507042253521,1.0,0.0,0.0,0.0,0.0,19,19,1,3.023157894736842,8.5,1,1,340.84000000000003,0.0,0.0,71.0,71.0,71.0,2010-12-10
16045,2010-10-19 10:23:00,2010-07-29 12:50:00,4,65,2094.23,1211,52,81,134,523.5575,302.75,0,0.029850746268656716,0.3880597014925373,11.0,1.0,166.0,247.89999999999998,59,61,1,2.5206153846153847,12.75,3,2,1846.33,0.25,0.11837286257956384,27.0,1.0,80.0,2010-12-10
16046,2010-05-26 13:18:00,2010-05-26 13:18:00,1,22,235.78,248,198,0,198,235.78,248.0,1,0.005050505050505051,1.0,0.0,0.0,0.0,0.0,22,22,1,2.523181818181818,16.95,1,1,235.78,0.0,0.0,198.0,198.0,198.0,2010-12-10
16047,2010-01-26 16:34:00,2010-01-26 16:34:00,1,1,107.14,1,318,0,318,107.14,1.0,1,0.0031446540880503146,1.0,0.0,0.0,0.0,0.0,1,1,1,107.14,107.14,1,1,107.14,0.0,0.0,318.0,318.0,318.0,2010-12-10
16048,2010-12-01 15:28:00,2010-06-08 12:36:00,4,36,818.7900000000001,425,9,176,185,204.69750000000002,106.25,0,0.021621621621621623,0.04864864864864865,1.0,1.0,1.0,5.95,30,30,1,2.2227777777777775,5.95,3,3,812.84,0.25,0.007266820552278361,58.333333333333336,26.0,149.0,2010-12-10
16049,2010-11-29 14:36:00,2010-07-11 13:53:00,3,186,777.34,369,11,141,152,259.11333333333334,123.0,0,0.019736842105263157,0.07236842105263158,0.0,0.0,0.0,0.0,175,176,1,2.734731182795699,29.95,3,2,777.34,0.0,0.0,70.0,70.0,133.0,2010-12-10
16050,2010-11-21 14:52:00,2010-11-03 15:55:00,2,11,162.8,110,19,17,37,81.4,55.0,0,0.05405405405405406,0.5135135135135135,0.0,0.0,0.0,0.0,9,9,1,2.1454545454545455,8.5,2,1,162.8,0.0,0.0,17.0,17.0,17.0,2010-12-10
16051,2010-01-27 09:38:00,2010-01-27 09:38:00,1,12,188.44,80,317,0,317,188.44,80.0,1,0.0031545741324921135,1.0,0.0,0.0,0.0,0.0,12,12,1,2.6366666666666667,4.25,1,1,188.44,0.0,0.0,317.0,317.0,317.0,2010-12-10
16053,2010-10-22 11:42:00,2010-04-08 11:11:00,4,110,2122.89,1274,49,197,246,530.7225,318.5,0,0.016260162601626018,0.1991869918699187,3.0,2.0,6.0,28.7,101,102,1,3.7104545454545454,14.95,3,3,2094.19,0.5,0.01351930622877304,65.33333333333333,32.0,164.0,2010-12-10
16054,2010-10-17 11:38:00,2010-04-01 18:37:00,3,52,1327.98,411,54,198,253,442.66,137.0,0,0.011857707509881422,0.2134387351778656,5.0,3.0,12.0,21.2,49,49,1,10.633653846153845,295.0,3,3,1306.78,1.0,0.01596409584481694,99.0,99.0,104.0,2010-12-10
16057,2010-07-08 11:33:00,2010-01-07 17:11:00,3,97,1591.73,828,155,181,337,530.5766666666667,276.0,0,0.008902077151335312,0.4599406528189911,34.0,4.0,229.0,529.88,91,91,1,3.3029896907216494,14.95,3,3,1061.85,1.3333333333333333,0.3328956544137511,90.5,90.5,136.0,2010-12-10
16058,2010-10-29 16:48:00,2010-10-29 16:48:00,1,2,62.7,18,42,0,42,62.7,18.0,1,0.023809523809523808,1.0,0.0,0.0,0.0,0.0,2,2,1,3.35,3.75,1,1,62.7,0.0,0.0,42.0,42.0,42.0,2010-12-10
16059,2010-12-07 10:36:00,2010-05-19 13:04:00,7,231,1718.66,841,3,201,205,245.52285714285716,120.14285714285714,0,0.03414634146341464,0.014634146341463415,0.0,0.0,0.0,0.0,145,146,1,2.7236796536796537,19.95,7,6,1718.66,0.0,0.0,33.0,25.0,72.0,2010-12-10
16060,2010-11-04 12:10:00,2010-08-02 15:26:00,3,24,541.95,243,36,93,130,180.65,81.0,0,0.023076923076923078,0.27692307692307694,0.0,0.0,0.0,0.0,22,22,1,4.502083333333333,12.75,3,3,541.95,0.0,0.0,46.5,46.5,63.0,2010-12-10
16061,2010-10-04 15:29:00,2010-10-04 15:29:00,1,3,89.65,19,67,0,67,89.65,19.0,1,0.014925373134328358,1.0,1.0,1.0,5.0,14.75,3,3,1,11.383333333333333,29.95,1,1,74.9,1.0,0.1645287228109314,67.0,67.0,67.0,2010-12-10
16062,2010-11-25 19:06:00,2010-06-21 13:32:00,4,121,1709.83,1235,15,157,172,427.4575,308.75,0,0.023255813953488372,0.0872093023255814,0.0,0.0,0.0,0.0,100,100,1,2.6821487603305787,19.95,3,3,1709.83,0.0,0.0,52.0,51.0,105.0,2010-12-10
16064,2009-12-14 16:11:00,2009-12-14 16:11:00,1,17,109.31,55,361,0,361,109.31,55.0,1,0.002770083102493075,1.0,0.0,0.0,0.0,0.0,17,17,1,2.703529411764706,7.95,1,1,109.31,0.0,0.0,361.0,361.0,361.0,2010-12-10
16065,2010-12-09 13:03:00,2010-09-02 13:27:00,8,353,1992.13,1207,1,97,99,249.01625,150.875,0,0.08080808080808081,0.010101010101010102,2.0,2.0,2.0,17.0,214,215,1,2.105184135977337,12.75,6,4,1975.13,0.25,0.008533579635867136,13.571428571428571,14.0,32.0,2010-12-10
16067,2010-05-26 12:33:00,2010-02-02 18:01:00,3,68,3269.11,1236,198,112,311,1089.7033333333334,412.0,0,0.00964630225080386,0.6366559485530546,9.0,3.0,70.0,369.1,60,61,1,3.8464705882352943,14.95,3,3,2900.01,1.0,0.11290534732694832,55.5,55.5,58.0,2010-12-10
16068,2010-04-25 11:52:00,2010-04-25 11:52:00,1,35,115.73,48,229,0,229,115.73,48.0,1,0.004366812227074236,1.0,0.0,0.0,0.0,0.0,34,34,1,2.584,9.95,1,1,115.73,0.0,0.0,229.0,229.0,229.0,2010-12-10
16069,2010-10-18 10:32:00,2010-10-18 10:32:00,1,25,457.7,138,53,0,53,457.7,138.0,1,0.018867924528301886,1.0,0.0,0.0,0.0,0.0,25,25,1,5.182,10.65,1,1,457.7,0.0,0.0,53.0,53.0,53.0,2010-12-10
16071,2010-06-30 13:41:00,2010-02-22 14:48:00,3,52,750.5600000000001,517,163,127,291,250.1866666666667,172.33333333333334,0,0.010309278350515464,0.5601374570446735,0.0,0.0,0.0,0.0,47,49,1,2.3390384615384616,10.95,3,3,750.5600000000001,0.0,0.0,63.5,63.5,99.0,2010-12-10
16072,2010-10-07 16:48:00,2010-06-08 16:47:00,3,508,3595.77,1440,64,121,185,1198.59,480.0,0,0.016216216216216217,0.34594594594594597,0.0,0.0,0.0,0.0,399,408,1,3.7012007874015747,21.95,2,2,3595.77,0.0,0.0,60.0,60.0,120.0,2010-12-10
16074,2010-11-14 13:19:00,2010-11-14 13:19:00,1,25,252.5,38,26,0,26,252.5,38.0,1,0.038461538461538464,1.0,0.0,0.0,0.0,0.0,23,23,1,7.416,16.95,1,1,252.5,0.0,0.0,26.0,26.0,26.0,2010-12-10
16075,2010-07-25 11:31:00,2010-05-24 15:57:00,2,41,736.9300000000001,271,138,61,200,368.46500000000003,135.5,0,0.01,0.69,1.0,1.0,1.0,9.95,41,41,1,4.703414634146341,12.75,2,2,726.98,0.5,0.013501960837528665,61.0,61.0,61.0,2010-12-10
16077,2010-03-24 10:42:00,2010-03-24 10:42:00,1,8,2300.4,840,261,0,261,2300.4,840.0,1,0.0038314176245210726,1.0,1.0,1.0,312.0,1700.4,8,8,1,2.025,5.45,1,1,600.0,1.0,0.7391757955138237,261.0,261.0,261.0,2010-12-10
16078,2010-02-08 13:29:00,2010-02-08 13:29:00,1,38,283.79,184,305,0,305,283.79,184.0,1,0.003278688524590164,1.0,0.0,0.0,0.0,0.0,38,38,1,2.0589473684210526,5.95,1,1,283.79,0.0,0.0,305.0,305.0,305.0,2010-12-10
16080,2010-11-19 08:18:00,2010-09-15 14:19:00,2,20,385.40000000000003,170,21,64,86,192.70000000000002,85.0,0,0.023255813953488372,0.2441860465116279,2.0,1.0,18.0,89.10000000000001,20,20,1,3.1525,8.95,2,2,296.3,0.5,0.23118837571354436,64.0,64.0,64.0,2010-12-10
16081,2010-12-08 11:16:00,2010-02-03 12:46:00,4,167,1637.14,757,2,307,310,409.285,189.25,0,0.012903225806451613,0.0064516129032258064,0.0,0.0,0.0,0.0,144,146,1,3.194071856287425,24.95,4,4,1637.14,0.0,0.0,102.0,99.0,181.0,2010-12-10
16082,2010-02-07 15:16:00,2010-02-07 15:16:00,1,16,106.75,39,306,0,306,106.75,39.0,1,0.0032679738562091504,1.0,0.0,0.0,0.0,0.0,16,16,1,4.14375,14.95,1,1,106.75,0.0,0.0,306.0,306.0,306.0,2010-12-10
16083,2010-11-22 12:55:00,2010-11-16 11:53:00,2,40,1033.8,606,18,6,24,516.9,303.0,0,0.08333333333333333,0.75,0.0,0.0,0.0,0.0,38,38,1,2.035,6.75,2,1,1033.8,0.0,0.0,3.0,3.0,6.0,2010-12-10
16085,2010-11-24 14:21:00,2010-01-20 14:03:00,7,206,1343.2,743,16,308,324,191.8857142857143,106.14285714285714,0,0.021604938271604937,0.04938271604938271,2.0,1.0,2.0,5.8,167,167,1,3.0479611650485436,12.75,7,6,1337.4,0.14285714285714285,0.004318046456223942,51.0,40.5,119.0,2010-12-10
16086,2010-12-07 13:45:00,2009-12-02 13:20:00,6,98,1743.6,1015,3,370,373,290.59999999999997,169.16666666666666,0,0.0160857908847185,0.00804289544235925,0.0,0.0,0.0,0.0,59,61,1,3.088163265306122,16.95,6,6,1743.6,0.0,0.0,73.4,47.0,140.0,2010-12-10
16087,2010-11-15 16:44:00,2010-01-19 12:30:00,5,10,1739.92,664,25,300,325,347.98400000000004,132.8,0,0.015384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,6,6,1,2.41,3.39,5,5,1739.92,0.0,0.0,74.5,43.5,199.0,2010-12-10
16088,2010-05-13 10:16:00,2010-04-27 10:56:00,2,6,1437.43,373,211,15,227,718.715,186.5,0,0.00881057268722467,0.9295154185022027,0.0,0.0,0.0,0.0,3,3,1,4.359999999999999,9.95,2,2,1437.43,0.0,0.0,15.0,15.0,15.0,2010-12-10
16089,2010-11-18 13:51:00,2010-07-18 15:51:00,2,47,263.49,119,22,122,145,131.745,59.5,0,0.013793103448275862,0.15172413793103448,0.0,0.0,0.0,0.0,42,42,1,3.2412765957446807,15.95,2,2,263.49,0.0,0.0,122.0,122.0,122.0,2010-12-10
16090,2010-03-25 13:05:00,2010-03-25 13:05:00,1,18,180.56,58,260,0,260,180.56,58.0,1,0.0038461538461538464,1.0,0.0,0.0,0.0,0.0,18,18,1,4.415555555555556,12.75,1,1,180.56,0.0,0.0,260.0,260.0,260.0,2010-12-10
16092,2010-07-23 11:30:00,2010-05-09 16:10:00,3,39,770.08,560,140,74,215,256.6933333333333,186.66666666666666,0,0.013953488372093023,0.6511627906976745,2.0,2.0,11.0,33.95,28,28,1,2.0384615384615383,6.75,2,2,736.13,0.6666666666666666,0.044086328693122796,37.0,37.0,74.0,2010-12-10
16094,2010-11-29 15:54:00,2010-04-16 14:00:00,7,133,2617.33,1373,11,227,238,373.9042857142857,196.14285714285714,0,0.029411764705882353,0.046218487394957986,11.0,6.0,14.0,60.0,74,76,1,4.650676691729323,15.95,7,6,2557.33,0.8571428571428571,0.022924124967046572,37.5,31.5,75.0,2010-12-10
16095,2010-09-09 16:54:00,2010-09-09 16:54:00,1,30,447.05,265,92,0,92,447.05,265.0,1,0.010869565217391304,1.0,0.0,0.0,0.0,0.0,30,30,1,2.4066666666666667,6.75,1,1,447.05,0.0,0.0,92.0,92.0,92.0,2010-12-10
16096,2010-10-19 15:03:00,2010-03-04 15:44:00,3,54,1264.3500000000001,545,52,228,281,421.45000000000005,181.66666666666666,0,0.010676156583629894,0.18505338078291814,0.0,0.0,0.0,0.0,49,50,1,5.699259259259259,69.95,3,3,1264.3500000000001,0.0,0.0,114.0,114.0,172.0,2010-12-10
16098,2010-12-01 09:45:00,2009-12-15 09:40:00,8,95,2435.67,1529,9,351,360,304.45875,191.125,0,0.022222222222222223,0.025,0.0,0.0,0.0,0.0,70,72,1,3.189052631578947,16.95,8,7,2435.67,0.0,0.0,49.857142857142854,53.0,63.0,2010-12-10
16099,2010-10-18 14:48:00,2010-03-03 11:13:00,4,30,841.3,526,53,229,282,210.325,131.5,0,0.014184397163120567,0.1879432624113475,1.0,1.0,1.0,4.95,21,22,1,1.8279999999999998,4.95,4,4,836.3499999999999,0.25,0.005883751337216214,76.0,82.0,93.0,2010-12-10
16100,2010-09-03 11:39:00,2010-09-03 11:39:00,1,37,582.64,438,98,0,98,582.64,438.0,1,0.01020408163265306,1.0,0.0,0.0,0.0,0.0,37,37,1,1.6881081081081082,8.5,1,1,582.64,0.0,0.0,98.0,98.0,98.0,2010-12-10
16101,2010-10-01 10:45:00,2010-05-27 12:50:00,3,116,1938.46,1087,70,126,197,646.1533333333333,362.3333333333333,0,0.015228426395939087,0.3553299492385787,1.0,1.0,2.0,17.0,94,98,1,3.0014655172413796,12.75,3,3,1921.46,0.3333333333333333,0.008769848230038277,63.0,63.0,80.0,2010-12-10
16103,2010-11-15 16:44:00,2010-01-08 12:08:00,16,152,4762.07,2081,25,311,336,297.629375,130.0625,0,0.047619047619047616,0.0744047619047619,7.0,5.0,33.0,188.95,92,92,1,3.1805921052631576,16.95,15,10,4573.12,0.3125,0.03967812316912603,20.333333333333332,16.0,51.0,2010-12-10
16104,2010-10-17 10:34:00,2009-12-06 10:41:00,8,204,2476.25,925,54,314,369,309.53125,115.625,0,0.02168021680216802,0.14634146341463414,9.0,2.0,39.0,263.25,162,166,1,3.6151470588235295,16.95,7,6,2213.0,0.25,0.10630994447248865,44.714285714285715,48.0,126.0,2010-12-10
16105,2010-09-27 11:38:00,2010-04-14 13:27:00,4,97,2049.23,1795,74,165,240,512.3075,448.75,0,0.016666666666666666,0.30833333333333335,0.0,0.0,0.0,0.0,80,80,1,1.841958762886598,10.65,4,4,2049.23,0.0,0.0,54.666666666666664,52.0,69.0,2010-12-10
16108,2010-10-01 15:10:00,2010-03-18 14:14:00,3,87,1393.42,858,70,197,267,464.47333333333336,286.0,0,0.011235955056179775,0.26217228464419473,7.0,3.0,11.0,37.59,79,80,1,3.2011494252873565,15.95,3,3,1355.8300000000002,1.0,0.026976790917311363,98.0,98.0,147.0,2010-12-10
16109,2010-01-10 10:37:00,2010-01-10 10:37:00,1,13,327.6,480,334,0,334,327.6,480.0,1,0.0029940119760479044,1.0,1.0,1.0,2.0,15.9,13,13,1,0.6792307692307692,1.65,1,1,311.70000000000005,1.0,0.048534798534798536,334.0,334.0,334.0,2010-12-10
16110,2010-07-05 13:04:00,2010-07-05 13:04:00,1,88,460.64,160,158,0,158,460.64,160.0,1,0.006329113924050633,1.0,0.0,0.0,0.0,0.0,84,84,1,3.8406818181818183,15.95,1,1,460.64,0.0,0.0,158.0,158.0,158.0,2010-12-10
16111,2010-10-07 19:51:00,2010-10-07 19:51:00,1,73,549.33,233,64,0,64,549.33,233.0,1,0.015625,1.0,0.0,0.0,0.0,0.0,72,72,1,3.03986301369863,12.75,1,1,549.33,0.0,0.0,64.0,64.0,64.0,2010-12-10
16115,2010-11-07 11:27:00,2010-05-14 11:59:00,4,140,892.92,595,33,176,210,223.23,148.75,0,0.01904761904761905,0.15714285714285714,0.0,0.0,0.0,0.0,99,106,1,2.3937142857142857,10.95,4,4,892.92,0.0,0.0,58.666666666666664,52.0,90.0,2010-12-10
16117,2010-11-02 12:02:00,2010-04-27 11:50:00,2,59,422.19,191,38,189,227,211.095,95.5,0,0.00881057268722467,0.16740088105726872,1.0,1.0,3.0,4.35,46,47,1,2.5176271186440675,14.95,2,2,417.84,0.5,0.010303417892418105,189.0,189.0,189.0,2010-12-10
16118,2010-02-25 09:40:00,2010-02-25 09:40:00,1,41,4376.25,2851,288,0,288,4376.25,2851.0,1,0.003472222222222222,1.0,6.0,4.0,29.0,120.82000000000001,41,41,1,2.763170731707317,14.95,1,1,4255.43,4.0,0.027608111968009143,288.0,288.0,288.0,2010-12-10
16119,2010-11-10 13:40:00,2009-12-16 11:56:00,6,38,1297.45,571,30,329,359,216.24166666666667,95.16666666666667,0,0.016713091922005572,0.08356545961002786,0.0,0.0,0.0,0.0,31,31,1,3.314736842105263,12.75,6,6,1297.45,0.0,0.0,65.6,49.0,137.0,2010-12-10
16120,2010-10-13 15:22:00,2010-10-13 15:07:00,2,62,1658.3700000000001,1283,58,0,58,829.1850000000001,641.5,0,0.034482758620689655,1.0,0.0,0.0,0.0,0.0,60,60,1,1.4801612903225805,3.75,1,1,1658.3700000000001,0.0,0.0,0.0,0.0,0.0,2010-12-10
16121,2010-11-14 11:41:00,2010-05-23 10:52:00,3,140,595.38,303,26,175,201,198.46,101.0,0,0.014925373134328358,0.12935323383084577,1.0,1.0,2.0,19.9,112,115,1,2.2273571428571426,9.95,2,2,575.48,0.3333333333333333,0.03342403171084014,87.5,87.5,175.0,2010-12-10
16122,2010-12-08 11:41:00,2010-10-10 15:26:00,3,26,316.92,270,2,58,61,105.64,90.0,0,0.04918032786885246,0.03278688524590164,0.0,0.0,0.0,0.0,15,15,1,1.9796153846153846,3.75,3,3,316.92,0.0,0.0,29.0,29.0,50.0,2010-12-10
16124,2010-10-17 12:56:00,2009-12-07 10:33:00,3,71,1523.49,749,54,314,368,507.83,249.66666666666666,0,0.008152173913043478,0.14673913043478262,1.0,1.0,1.0,1.25,57,59,1,3.958732394366197,16.95,3,3,1522.24,0.3333333333333333,0.0008204845453531037,157.0,157.0,165.0,2010-12-10
