frequency_orders,purchase_lines,monetary_total_spend,total_quantity,unique_products,unique_countries,avg_unit_price,max_unit_price,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,distinct_active_days,active_months,avg_gap_days,median_gap_days,max_gap_days,return_lines,return_invoices,returned_quantity,return_value,net_spend,return_invoice_ratio,return_value_ratio,churn_label
3,41,395.07,254,35,1,1.9609756097560975,9.95,56,54,110,131.69,84.66666666666667,0,0.0272727272727272,0.509090909090909,2,2,54.0,54.0,54.0,0.0,0.0,0.0,0.0,395.07,0.0,0.0,1
2,48,757.61,362,43,1,2.4460416666666664,12.75,110,69,180,378.805,181.0,0,0.0111111111111111,0.6111111111111112,2,2,70.0,70.0,70.0,0.0,0.0,0.0,0.0,757.61,0.0,0.0,0
10,122,4297.49,1863,80,1,3.968688524590164,18.95,3,244,248,429.749,186.3,0,0.0403225806451612,0.0120967741935483,9,6,30.625,28.0,59.0,0.0,0.0,0.0,0.0,4297.49,0.0,0.0,0
1,46,1068.52,473,46,1,4.23,34.95,104,0,104,1068.52,473.0,1,0.0096153846153846,1.0,1,1,104.0,104.0,104.0,5.0,1.0,5.0,24.15,1044.37,1.0,0.0226013551454348,0
3,51,762.34,274,47,1,3.885294117647059,12.75,48,89,138,254.11333333333337,91.33333333333331,0,0.0217391304347826,0.3478260869565217,3,3,45.0,45.0,51.0,1.0,1.0,2.0,17.0,745.34,0.3333333333333333,0.0222997612613794,0
1,3,30.45,19,3,1,3.483333333333333,7.95,217,0,217,30.45,19.0,1,0.0046082949308755,1.0,1,1,217.0,217.0,217.0,0.0,0.0,0.0,0.0,30.45,0.0,0.0,0
4,106,2131.42,1602,96,1,2.5682075471698114,10.95,138,113,251,532.855,400.5,0,0.0159362549800796,0.549800796812749,3,2,56.5,56.5,102.0,0.0,0.0,0.0,0.0,2131.42,0.0,0.0,0
7,7,441.5,1175,2,1,0.3971428571428571,0.42,27,146,174,63.07142857142857,167.85714285714286,0,0.0402298850574712,0.1551724137931034,7,5,24.5,29.5,51.0,1.0,1.0,50.0,21.0,420.5,0.1428571428571428,0.0475651189127972,0
7,121,2278.35,2177,76,1,1.5015702479338844,16.95,7,243,251,325.4785714285714,311.0,0,0.0278884462151394,0.0278884462151394,7,7,40.666666666666664,46.0,62.0,1.0,1.0,1.0,1.65,2276.7,0.1428571428571428,0.0007242083086444,0
6,147,1840.94,947,114,1,3.028639455782313,15.95,22,215,238,306.8233333333333,157.83333333333334,0,0.0252100840336134,0.0924369747899159,6,5,43.2,38.0,78.0,2.0,2.0,2.0,4.9,1836.04,0.3333333333333333,0.0026616837050637,0
1,11,76.23,11,11,1,6.930000000000001,7.49,133,0,133,76.23,11.0,1,0.0075187969924812,1.0,1,1,133.0,133.0,133.0,0.0,0.0,0.0,0.0,76.23,0.0,0.0,1
64,2663,12576.71,6206,925,1,2.8516748028539243,49.95,3,247,251,196.51109375,96.96875,0,0.2549800796812749,0.0119521912350597,60,9,4.203389830508475,4.0,15.0,44.0,23.0,66.0,245.45,12331.26,0.359375,0.0195162327826593,0
6,163,4084.73,2387,122,1,3.516871165644172,18.95,41,209,251,680.7883333333333,397.8333333333333,0,0.0239043824701195,0.1633466135458167,6,6,42.0,47.0,51.0,6.0,2.0,22.0,44.35,4040.38,0.3333333333333333,0.0108575107779461,0
1,15,232.1,70,15,1,4.59,8.95,34,0,34,232.1,70.0,1,0.0294117647058823,1.0,1,1,34.0,34.0,34.0,0.0,0.0,0.0,0.0,232.1,0.0,0.0,0
1,10,190.45,113,10,1,1.895,4.25,28,0,28,190.45,113.0,1,0.0357142857142857,1.0,1,1,28.0,28.0,28.0,0.0,0.0,0.0,0.0,190.45,0.0,0.0,0
14,87,2965.83,2363,35,1,4.277011494252873,12.75,6,246,252,211.845,168.78571428571428,0,0.0555555555555555,0.0238095238095238,11,6,24.6,15.0,74.0,0.0,0.0,0.0,0.0,2965.83,0.0,0.0,0
2,87,1441.04,681,75,1,3.1104597701149426,9.95,17,81,98,720.52,340.5,0,0.0204081632653061,0.173469387755102,2,2,81.0,81.0,81.0,1.0,1.0,24.0,70.80000000000001,1370.24,0.5,0.0491311830344751,1
2,39,618.96,278,38,1,3.4451282051282055,8.5,77,97,174,309.48,139.0,0,0.0114942528735632,0.4425287356321839,2,2,97.0,97.0,97.0,3.0,3.0,7.0,12.0,606.96,1.5,0.019387359441644,1
5,103,1223.64,759,69,1,2.9209708737864077,45.95,42,196,239,244.728,151.8,0,0.0209205020920502,0.1757322175732217,5,5,49.25,42.5,77.0,0.0,0.0,0.0,0.0,1223.64,0.0,0.0,0
1,44,632.81,671,44,1,1.7997727272727273,7.95,19,0,19,632.81,671.0,1,0.0526315789473684,1.0,1,1,19.0,19.0,19.0,0.0,0.0,0.0,0.0,632.81,0.0,0.0,0
1,19,285.35,73,19,1,5.528947368421052,6.75,199,0,199,285.35,73.0,1,0.0050251256281407,1.0,1,1,199.0,199.0,199.0,0.0,0.0,0.0,0.0,285.35,0.0,0.0,0
3,45,922.98,1202,27,1,1.5315555555555556,4.95,198,42,240,307.66,400.6666666666667,0,0.0125,0.825,3,2,21.0,21.0,35.0,2.0,2.0,13.0,18.45,904.53,0.6666666666666666,0.0199895989078853,0
1,3,35.04,36,3,1,0.9733333333333332,1.25,191,0,191,35.04,36.0,1,0.0052356020942408,1.0,1,1,191.0,191.0,191.0,0.0,0.0,0.0,0.0,35.04,0.0,0.0,0
2,28,748.85,344,28,1,2.482142857142857,8.5,168,0,168,374.425,172.0,0,0.0119047619047619,1.0,1,1,168.0,168.0,168.0,0.0,0.0,0.0,0.0,748.85,0.0,0.0,0
1,11,166.24,62,11,1,4.285454545454545,12.75,85,0,85,166.24,62.0,1,0.0117647058823529,1.0,1,1,85.0,85.0,85.0,0.0,0.0,0.0,0.0,166.24,0.0,0.0,0
1,16,248.9,170,16,1,2.584375,8.5,112,0,112,248.9,170.0,1,0.0089285714285714,1.0,1,1,112.0,112.0,112.0,2.0,1.0,4.0,19.8,229.1,1.0,0.0795500200883889,0
1,17,358.15,111,17,1,4.497058823529412,12.75,42,0,42,358.15,111.0,1,0.0238095238095238,1.0,1,1,42.0,42.0,42.0,0.0,0.0,0.0,0.0,358.15,0.0,0.0,1
2,44,223.44,78,38,1,3.3634090909090912,12.75,59,129,189,111.72,39.0,0,0.0105820105820105,0.3121693121693121,2,2,130.0,130.0,130.0,0.0,0.0,0.0,0.0,223.44,0.0,0.0,1
2,55,246.94,122,47,1,2.6676363636363636,12.75,243,0,243,123.47,61.0,0,0.0082304526748971,1.0,1,1,243.0,243.0,243.0,0.0,0.0,0.0,0.0,246.94,0.0,0.0,0
2,15,271.47,97,11,1,4.684666666666667,7.95,20,229,249,135.735,48.5,0,0.0080321285140562,0.0803212851405622,2,2,229.0,229.0,229.0,0.0,0.0,0.0,0.0,271.47,0.0,0.0,1
3,89,2164.4700000000003,1341,79,1,3.13561797752809,18.95,79,173,253,721.4900000000001,447.0,0,0.0118577075098814,0.3122529644268774,3,3,87.0,87.0,97.0,4.0,2.0,15.0,26.85,2137.6200000000003,0.6666666666666666,0.0124048843365812,0
1,13,323.39,241,13,1,2.1415384615384614,4.95,246,0,246,323.39,241.0,1,0.0040650406504065,1.0,1,1,246.0,246.0,246.0,0.0,0.0,0.0,0.0,323.39,0.0,0.0,1
1,6,187.15,31,6,1,6.766666666666667,12.75,62,0,62,187.15,31.0,1,0.0161290322580645,1.0,1,1,62.0,62.0,62.0,0.0,0.0,0.0,0.0,187.15,0.0,0.0,0
2,67,2101.28,1216,53,1,2.3744776119402986,7.49,44,87,132,1050.64,608.0,0,0.0151515151515151,0.3333333333333333,2,2,88.0,88.0,88.0,0.0,0.0,0.0,0.0,2101.28,0.0,0.0,0
1,20,75.28,45,20,1,3.036,12.75,51,0,51,75.28,45.0,1,0.0196078431372549,1.0,1,1,51.0,51.0,51.0,0.0,0.0,0.0,0.0,75.28,0.0,0.0,1
3,6,293.65,67,6,1,5.883333333333333,12.75,146,44,191,97.88333333333333,22.333333333333332,0,0.0157068062827225,0.7643979057591623,2,2,45.0,45.0,45.0,0.0,0.0,0.0,0.0,293.65,0.0,0.0,0
2,21,384.74,152,19,1,3.5633333333333335,10.75,19,15,35,192.37,76.0,0,0.0571428571428571,0.5428571428571428,2,1,16.0,16.0,16.0,0.0,0.0,0.0,0.0,384.74,0.0,0.0,0
2,83,315.77,128,67,1,3.037710843373494,10.65,28,90,118,157.885,64.0,0,0.0169491525423728,0.2372881355932203,2,2,90.0,90.0,90.0,0.0,0.0,0.0,0.0,315.77,0.0,0.0,0
4,61,1473.92,1088,42,1,2.284918032786885,12.75,26,108,134,368.48,272.0,0,0.0298507462686567,0.1940298507462686,4,3,36.0,48.0,50.0,8.0,3.0,81.0,136.1,1337.8200000000002,0.75,0.092338797221016,0
3,43,670.98,539,29,1,2.286046511627907,9.95,5,52,57,223.66,179.66666666666666,0,0.0526315789473684,0.087719298245614,3,3,26.0,26.0,36.0,0.0,0.0,0.0,0.0,670.98,0.0,0.0,1
1,14,227.4,140,14,1,3.6607142857142856,12.75,36,0,36,227.4,140.0,1,0.0277777777777777,1.0,1,1,36.0,36.0,36.0,2.0,2.0,12.0,25.200000000000003,202.2,2.0,0.1108179419525066,0
1,34,508.55,419,34,1,3.7147058823529417,16.95,118,0,118,508.55,419.0,1,0.0084745762711864,1.0,1,1,118.0,118.0,118.0,0.0,0.0,0.0,0.0,508.55,0.0,0.0,1
2,106,1006.85,776,103,1,2.04433962264151,12.75,35,208,244,503.425,388.0,0,0.0081967213114754,0.1434426229508196,2,2,209.0,209.0,209.0,0.0,0.0,0.0,0.0,1006.85,0.0,0.0,0
4,109,1263.0,692,84,1,2.9555963302752297,9.95,164,77,241,315.75,173.0,0,0.0165975103734439,0.6804979253112033,4,2,25.666666666666668,27.0,43.0,0.0,0.0,0.0,0.0,1263.0,0.0,0.0,0
3,29,855.25,402,27,1,3.865862068965517,9.95,36,182,218,285.0833333333333,134.0,0,0.0137614678899082,0.1651376146788991,3,3,91.0,91.0,110.0,0.0,0.0,0.0,0.0,855.25,0.0,0.0,0
8,16,181.35,145,10,1,1.291875,2.1,177,30,208,22.66875,18.125,0,0.0384615384615384,0.8509615384615384,4,2,10.333333333333334,11.0,14.0,1.0,1.0,15.0,18.75,162.6,0.125,0.1033912324234904,1
3,23,925.41,468,21,2,11.71913043478261,201.56,1,195,197,308.46999999999997,156.0,0,0.015228426395939,0.0050761421319796,3,3,98.0,98.0,108.0,0.0,0.0,0.0,0.0,925.41,0.0,0.0,1
1,22,92.2,34,22,1,3.7704545454545455,9.95,28,0,28,92.2,34.0,1,0.0357142857142857,1.0,1,1,28.0,28.0,28.0,0.0,0.0,0.0,0.0,92.2,0.0,0.0,1
1,53,222.22000000000003,75,50,1,3.500566037735849,39.95,141,0,141,222.22000000000003,75.0,1,0.0070921985815602,1.0,1,1,141.0,141.0,141.0,0.0,0.0,0.0,0.0,222.22000000000003,0.0,0.0,1
1,24,150.68,79,24,1,3.4875000000000003,12.75,252,0,252,150.68,79.0,1,0.0039682539682539,1.0,1,1,252.0,252.0,252.0,0.0,0.0,0.0,0.0,150.68,0.0,0.0,1
30,576,10462.7,4447,239,1,3.258576388888889,18.95,1,243,244,348.7566666666667,148.23333333333332,0,0.1229508196721311,0.0040983606557377,25,9,10.125,8.0,28.0,7.0,6.0,102.0,110.14,10352.56,0.2,0.0105269194376212,0
3,53,811.27,1051,45,1,0.9552830188679244,2.1,41,16,57,270.42333333333335,350.3333333333333,0,0.0526315789473684,0.7192982456140351,3,2,8.0,8.0,15.0,0.0,0.0,0.0,0.0,811.27,0.0,0.0,0
4,133,4328.77,2856,97,1,2.151954887218045,12.75,2,46,49,1082.1925,714.0,0,0.0816326530612244,0.0408163265306122,3,3,23.5,23.5,28.0,6.0,1.0,14.0,42.9,4285.870000000001,0.25,0.0099104364519251,0
1,22,289.7,218,22,1,2.2977272727272724,10.95,14,0,14,289.7,218.0,1,0.0714285714285714,1.0,1,1,14.0,14.0,14.0,0.0,0.0,0.0,0.0,289.7,0.0,0.0,1
2,45,1319.75,474,44,1,3.813333333333333,10.95,44,200,245,659.875,237.0,0,0.0081632653061224,0.1795918367346938,2,2,201.0,201.0,201.0,2.0,2.0,5.0,35.349999999999994,1284.4,1.0,0.0267853760181852,0
2,31,566.89,295,30,1,3.770322580645161,12.75,7,29,37,283.445,147.5,0,0.054054054054054,0.1891891891891892,2,2,30.0,30.0,30.0,2.0,2.0,2.0,21.9,544.99,1.0,0.0386318333362733,1
5,94,1793.26,2034,63,1,1.5595744680851062,5.95,21,216,237,358.652,406.8,0,0.0210970464135021,0.0886075949367088,5,5,54.0,49.0,77.0,4.0,3.0,38.0,51.2,1742.06,0.6,0.0285513534010684,0
1,15,308.0,102,15,1,4.966666666666667,16.95,245,0,245,308.0,102.0,1,0.0040816326530612,1.0,1,1,245.0,245.0,245.0,1.0,1.0,1.0,16.95,291.05,1.0,0.0550324675324675,1
2,65,227.77,178,59,1,1.9276923076923076,8.5,143,97,241,113.885,89.0,0,0.0082987551867219,0.5933609958506224,2,2,98.0,98.0,98.0,1.0,1.0,1.0,6.75,221.02,0.5,0.0296351582736971,0
1,14,231.32,144,14,1,2.462142857142857,6.75,194,0,194,231.32,144.0,1,0.0051546391752577,1.0,1,1,194.0,194.0,194.0,0.0,0.0,0.0,0.0,231.32,0.0,0.0,1
3,10,191.2,24,7,1,9.739999999999998,19.95,27,36,63,63.73333333333334,8.0,0,0.0476190476190476,0.4285714285714285,3,2,18.0,18.0,21.0,1.0,1.0,1.0,16.95,174.25000000000003,0.3333333333333333,0.0886506276150627,0
10,427,3385.45,2077,343,1,2.858688524590164,16.95,26,226,253,338.54499999999996,207.7,0,0.0395256916996047,0.1027667984189723,9,7,28.375,27.5,56.0,2.0,2.0,15.0,101.25,3284.2,0.2,0.029907397834852,0
1,1,59.0,20,1,1,2.95,2.95,24,0,24,59.0,20.0,1,0.0416666666666666,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0
1,14,178.89,85,14,1,3.593571428571429,7.49,24,0,24,178.89,85.0,1,0.0416666666666666,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0,0.0,178.89,0.0,0.0,0
1,27,442.15,305,27,1,2.9840740740740745,8.95,70,0,70,442.15,305.0,1,0.0142857142857142,1.0,1,1,70.0,70.0,70.0,0.0,0.0,0.0,0.0,442.15,0.0,0.0,0
1,3,97.5,66,3,1,2.0833333333333335,3.75,23,0,23,97.5,66.0,1,0.0434782608695652,1.0,1,1,23.0,23.0,23.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0,1
5,75,1414.89,737,61,1,3.3936,10.95,96,142,238,282.978,147.4,0,0.0210084033613445,0.4033613445378151,5,5,35.5,31.5,52.0,1.0,1.0,1.0,9.95,1404.94,0.2,0.0070323488045007,0
3,91,1409.73,1116,71,1,2.44,12.75,27,114,142,469.91,372.0,0,0.0211267605633802,0.1901408450704225,3,3,57.5,57.5,88.0,3.0,1.0,15.0,45.150000000000006,1364.58,0.3333333333333333,0.0320274095039475,0
6,102,1072.03,391,75,1,3.1845098039215687,15.95,31,220,251,178.67166666666665,65.16666666666667,0,0.0239043824701195,0.1235059760956175,5,5,55.0,57.5,89.0,2.0,1.0,5.0,13.75,1058.28,0.1666666666666666,0.0128261335970075,0
1,10,168.4,88,10,1,3.09,9.95,65,0,65,168.4,88.0,1,0.0153846153846153,1.0,1,1,65.0,65.0,65.0,0.0,0.0,0.0,0.0,168.4,0.0,0.0,0
5,124,2476.93,1538,76,1,2.9510483870967743,14.95,17,200,218,495.386,307.6,0,0.0229357798165137,0.0779816513761468,4,4,67.0,65.0,92.0,1.0,1.0,1.0,1.95,2474.98,0.2,0.0007872648803155,0
3,40,655.65,402,34,1,2.72325,8.5,133,113,246,218.55,134.0,0,0.0121951219512195,0.540650406504065,3,2,56.5,56.5,97.0,0.0,0.0,0.0,0.0,655.65,0.0,0.0,0
1,10,197.7,214,10,1,2.35,3.75,176,0,176,197.7,214.0,1,0.0056818181818181,1.0,1,1,176.0,176.0,176.0,0.0,0.0,0.0,0.0,197.7,0.0,0.0,1
2,72,1300.25,575,66,1,3.3541666666666665,12.75,14,63,77,650.125,287.5,0,0.0259740259740259,0.1818181818181818,2,2,63.0,63.0,63.0,2.0,1.0,4.0,18.6,1281.65,0.5,0.0143049413574312,0
2,12,81.55,62,12,1,2.2808333333333333,7.65,183,2,185,40.775,31.0,0,0.0108108108108108,0.9891891891891892,2,1,2.0,2.0,2.0,4.0,1.0,11.0,27.25,54.3,0.5,0.3341508277130595,0
2,15,826.9399999999999,1008,15,1,2.43,8.5,8,103,112,413.47,504.0,0,0.0178571428571428,0.0714285714285714,2,2,104.0,104.0,104.0,0.0,0.0,0.0,0.0,826.9399999999999,0.0,0.0,1
2,32,487.68,249,31,1,3.1509375,5.95,160,0,160,243.84,124.5,0,0.0125,1.0,1,1,160.0,160.0,160.0,0.0,0.0,0.0,0.0,487.68,0.0,0.0,0
5,39,2108.24,1166,26,1,3.1056410256410256,10.95,2,178,181,421.648,233.2,0,0.0276243093922651,0.011049723756906,5,5,44.75,41.0,68.0,1.0,1.0,5.0,49.75,2058.49,0.2,0.023597882594012,0
6,69,1507.21,596,41,1,4.064202898550724,12.75,22,143,166,251.20166666666668,99.33333333333331,0,0.036144578313253,0.1325301204819277,5,5,36.0,35.0,48.0,1.0,1.0,2.0,25.5,1481.71,0.1666666666666666,0.0169186775565448,0
3,26,2304.18,1614,25,1,2.5384615384615383,12.75,17,131,148,768.06,538.0,0,0.0202702702702702,0.1148648648648648,2,2,131.0,131.0,131.0,0.0,0.0,0.0,0.0,2304.18,0.0,0.0,1
1,31,338.46000000000004,143,28,1,3.5280645161290325,8.95,238,0,238,338.46000000000004,143.0,1,0.0042016806722689,1.0,1,1,238.0,238.0,238.0,0.0,0.0,0.0,0.0,338.46000000000004,0.0,0.0,1
1,13,213.27,226,13,1,2.378461538461538,9.95,246,0,246,213.27,226.0,1,0.0040650406504065,1.0,1,1,246.0,246.0,246.0,1.0,1.0,4.0,5.0,208.27,1.0,0.0234444600740844,0
2,53,775.64,240,50,1,4.37433962264151,14.95,2,91,93,387.82,120.0,0,0.021505376344086,0.021505376344086,2,2,91.0,91.0,91.0,0.0,0.0,0.0,0.0,775.64,0.0,0.0,1
2,29,453.0,484,29,1,1.9896551724137932,9.95,24,0,24,226.5,242.0,0,0.0833333333333333,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,0
2,50,319.19,290,49,1,4.255800000000001,45.95,252,0,253,159.595,145.0,0,0.0079051383399209,0.9960474308300395,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,319.19,0.0,0.0,0
1,22,848.7,498,22,1,1.7463636363636363,5.95,156,0,156,848.7,498.0,1,0.0064102564102564,1.0,1,1,156.0,156.0,156.0,0.0,0.0,0.0,0.0,848.7,0.0,0.0,0
7,160,3179.74,1278,97,1,3.149625,12.75,36,216,252,454.24857142857144,182.57142857142856,0,0.0277777777777777,0.1428571428571428,7,7,36.0,37.5,50.0,0.0,0.0,0.0,0.0,3179.74,0.0,0.0,0
2,38,703.54,318,32,1,4.430789473684211,12.75,57,51,108,351.77,159.0,0,0.0185185185185185,0.5277777777777778,2,2,51.0,51.0,51.0,3.0,1.0,6.0,20.6,682.9399999999999,0.5,0.0292804957784916,0
3,4,1733.8,3140,2,1,0.835,1.25,70,126,196,577.9333333333333,1046.6666666666667,0,0.0153061224489795,0.3571428571428571,3,3,63.0,63.0,119.0,0.0,0.0,0.0,0.0,1733.8,0.0,0.0,0
2,39,765.37,550,39,1,2.862820512820513,16.95,147,41,189,382.685,275.0,0,0.0105820105820105,0.7777777777777778,2,2,42.0,42.0,42.0,0.0,0.0,0.0,0.0,765.37,0.0,0.0,0
2,46,205.14,90,43,1,3.0730434782608693,9.95,14,141,155,102.57,45.0,0,0.0129032258064516,0.0903225806451612,2,2,141.0,141.0,141.0,0.0,0.0,0.0,0.0,205.14,0.0,0.0,1
1,9,121.59,60,9,1,2.5633333333333335,4.95,2,0,2,121.59,60.0,1,0.5,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,121.59,0.0,0.0,0
1,32,454.66,178,32,1,3.9040625,10.95,45,0,45,454.66,178.0,1,0.0222222222222222,1.0,1,1,45.0,45.0,45.0,0.0,0.0,0.0,0.0,454.66,0.0,0.0,1
2,31,317.31,101,25,1,4.598709677419355,21.95,191,25,216,158.655,50.5,0,0.0092592592592592,0.8842592592592593,2,2,25.0,25.0,25.0,0.0,0.0,0.0,0.0,317.31,0.0,0.0,0
6,23,847.85,407,23,1,2.9130434782608696,12.75,6,239,246,141.30833333333334,67.83333333333333,0,0.024390243902439,0.024390243902439,6,5,48.0,34.0,98.0,0.0,0.0,0.0,0.0,847.85,0.0,0.0,0
2,16,308.4,152,9,1,2.075,2.95,104,142,247,154.2,76.0,0,0.0080971659919028,0.4210526315789473,2,2,143.0,143.0,143.0,2.0,1.0,4.0,7.8,300.59999999999997,0.5,0.0252918287937743,0
1,3,50.48,40,3,1,1.3299999999999998,1.69,107,0,107,50.48,40.0,1,0.0093457943925233,1.0,1,1,107.0,107.0,107.0,0.0,0.0,0.0,0.0,50.48,0.0,0.0,1
2,41,660.27,254,39,1,3.6407317073170735,12.75,98,0,98,330.135,127.0,0,0.0204081632653061,1.0,1,1,98.0,98.0,98.0,2.0,2.0,126.0,321.3,338.96999999999997,1.0,0.486619110363942,1
3,74,12247.78,87563,72,1,0.9982432432432432,7.95,2,238,241,4082.5933333333337,29187.666666666668,0,0.0124481327800829,0.0082987551867219,3,3,119.5,119.5,148.0,36.0,3.0,392.0,689.3,11558.48,1.0,0.056279586994541,0
3,152,1207.14,564,139,1,3.255657894736842,15.95,37,146,184,402.38000000000005,188.0,0,0.0163043478260869,0.2010869565217391,3,3,73.5,73.5,111.0,1.0,1.0,1.0,3.49,1203.65,0.3333333333333333,0.0028911311032688,0
2,35,569.35,293,34,1,3.2357142857142858,12.75,58,62,121,284.675,146.5,0,0.0165289256198347,0.4793388429752066,2,2,63.0,63.0,63.0,0.0,0.0,0.0,0.0,569.35,0.0,0.0,0
1,31,205.36,80,31,1,3.558709677419355,12.75,171,0,171,205.36,80.0,1,0.0058479532163742,1.0,1,1,171.0,171.0,171.0,0.0,0.0,0.0,0.0,205.36,0.0,0.0,1
3,61,589.64,848,60,1,2.795409836065574,14.95,34,204,239,196.54666666666665,282.6666666666667,0,0.0125523012552301,0.1422594142259414,3,3,102.5,102.5,181.0,0.0,0.0,0.0,0.0,589.64,0.0,0.0,0
1,20,969.35,149,20,1,33.8925,295.0,24,0,24,969.35,149.0,1,0.0416666666666666,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0,0.0,969.35,0.0,0.0,0
10,35,968.68,168,20,1,6.309714285714286,12.75,20,177,198,96.868,16.8,0,0.0505050505050505,0.101010101010101,9,5,22.25,23.0,40.0,1.0,1.0,1.0,5.45,963.23,0.1,0.0056262129908741,0
5,77,1713.02,1073,71,1,2.571688311688312,12.75,23,222,246,342.604,214.6,0,0.0203252032520325,0.0934959349593495,5,5,55.75,56.5,76.0,4.0,1.0,5.0,18.55,1694.47,0.2,0.0108288286184633,0
1,4,214.2,36,4,1,5.95,5.95,127,0,127,214.2,36.0,1,0.0078740157480314,1.0,1,1,127.0,127.0,127.0,0.0,0.0,0.0,0.0,214.2,0.0,0.0,0
1,19,291.4,267,19,1,1.863157894736842,8.5,113,0,113,291.4,267.0,1,0.0088495575221238,1.0,1,1,113.0,113.0,113.0,0.0,0.0,0.0,0.0,291.4,0.0,0.0,0
2,7,147.3,46,7,1,4.421428571428572,6.75,201,1,203,73.65,23.0,0,0.0098522167487684,0.9901477832512317,2,1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,147.3,0.0,0.0,1
1,11,134.9,110,11,1,1.5136363636363634,3.75,183,0,183,134.9,110.0,1,0.0054644808743169,1.0,1,1,183.0,183.0,183.0,0.0,0.0,0.0,0.0,134.9,0.0,0.0,1
1,18,342.4,200,18,1,3.094444444444445,12.75,176,0,176,342.4,200.0,1,0.0056818181818181,1.0,1,1,176.0,176.0,176.0,0.0,0.0,0.0,0.0,342.4,0.0,0.0,1
2,65,360.11,181,55,1,2.5264615384615383,14.95,56,0,56,180.055,90.5,0,0.0357142857142857,1.0,1,1,56.0,56.0,56.0,0.0,0.0,0.0,0.0,360.11,0.0,0.0,0
1,12,225.4,44,12,1,5.958333333333333,12.75,58,0,58,225.4,44.0,1,0.0172413793103448,1.0,1,1,58.0,58.0,58.0,2.0,1.0,4.0,19.8,205.6,1.0,0.0878438331854481,1
7,106,1631.01,1037,78,1,2.7714150943396225,12.75,12,232,245,233.00142857142856,148.14285714285714,0,0.0285714285714285,0.0489795918367346,6,5,46.6,42.0,91.0,7.0,4.0,14.0,67.80000000000001,1563.21,0.5714285714285714,0.0415693343388452,0
7,110,3257.32,1423,77,1,3.560363636363636,16.95,33,212,246,465.3314285714286,203.28571428571428,0,0.0284552845528455,0.1341463414634146,7,6,35.5,36.5,56.0,7.0,2.0,7.0,21.55,3235.77,0.2857142857142857,0.0066158682597963,0
1,3,103.76,12,3,1,8.646666666666667,9.95,37,0,37,103.76,12.0,1,0.027027027027027,1.0,1,1,37.0,37.0,37.0,0.0,0.0,0.0,0.0,103.76,0.0,0.0,0
2,8,365.5,70,5,1,5.3125,5.95,37,41,79,182.75,35.0,0,0.0253164556962025,0.4683544303797468,2,2,42.0,42.0,42.0,0.0,0.0,0.0,0.0,365.5,0.0,0.0,1
2,193,4485.86,1655,173,1,3.9796891191709847,12.75,40,97,138,2242.93,827.5,0,0.0144927536231884,0.2898550724637681,2,2,98.0,98.0,98.0,0.0,0.0,0.0,0.0,4485.86,0.0,0.0,0
1,23,310.83,284,23,1,1.9695652173913043,5.95,97,0,97,310.83,284.0,1,0.0103092783505154,1.0,1,1,97.0,97.0,97.0,1.0,1.0,2.0,9.9,300.93,1.0,0.0318502075089277,1
9,96,1979.95,587,61,1,4.757708333333333,19.95,20,225,245,219.99444444444444,65.22222222222223,0,0.036734693877551,0.0816326530612244,8,6,32.142857142857146,28.0,63.0,3.0,2.0,9.0,38.95,1941.0,0.2222222222222222,0.0196722139447965,0
1,11,190.95,123,11,1,1.9,4.95,133,0,133,190.95,123.0,1,0.0075187969924812,1.0,1,1,133.0,133.0,133.0,1.0,1.0,3.0,14.85,176.1,1.0,0.0777690494893951,1
1,37,337.66999999999996,144,35,1,2.576216216216216,12.75,196,0,196,337.66999999999996,144.0,1,0.0051020408163265,1.0,1,1,196.0,196.0,196.0,0.0,0.0,0.0,0.0,337.66999999999996,0.0,0.0,1
32,261,16295.76,9036,143,1,2.755057471264368,12.75,3,247,250,509.2425,282.375,0,0.128,0.012,25,9,10.291666666666666,10.5,28.0,7.0,7.0,43.0,192.21,16103.55,0.21875,0.0117950927112328,0
2,11,230.9,124,10,1,2.1,4.25,141,112,253,115.45,62.0,0,0.0079051383399209,0.5573122529644269,2,2,112.0,112.0,112.0,9.0,1.0,100.0,196.1,34.79999999999998,0.5,0.8492854049372023,1
1,4,58.2,55,4,1,1.4675,2.95,252,0,252,58.2,55.0,1,0.0039682539682539,1.0,1,1,252.0,252.0,252.0,0.0,0.0,0.0,0.0,58.2,0.0,0.0,0
6,206,1877.25,1273,150,1,2.662378640776699,15.95,34,200,234,312.875,212.16666666666663,0,0.0256410256410256,0.1452991452991453,6,5,40.0,37.0,87.0,3.0,3.0,40.0,84.6,1792.65,0.5,0.045065920894926,0
