customer_id,first_purchase,last_purchase,frequency_orders,purchase_lines,monetary_total_spend,total_quantity,unique_products,unique_countries,avg_unit_price,max_unit_price,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,distinct_active_days,active_months,avg_gap_days,median_gap_days,max_gap_days,return_lines,return_invoices,returned_quantity,return_value,net_spend,return_invoice_ratio,return_value_ratio,future_orders,churn_label,snapshot_date
15015,2009-12-14 14:46:00,2010-07-26 13:50:00,13,293,2344.47,1559,157,1,2.1255631399317405,12.75,16,223,240,180.34384615384613,119.92307692307692,0,0.05416666666666667,0.06666666666666667,11,7,22.4,22.0,35.0,12.0,7.0,30.0,89.19999999999999,2255.27,0.5384615384615384,0.038046978634830045,0,1,2010-08-11
15016,2010-06-14 13:06:00,2010-06-14 13:06:00,1,31,140.31,69,30,1,2.9648387096774194,9.95,58,0,58,140.31,69.0,1,0.017241379310344827,1.0,1,1,58.0,58.0,58.0,0.0,0.0,0.0,0.0,140.31,0.0,0.0,3,0,2010-08-11
15021,2010-07-29 16:35:00,2010-07-29 16:35:00,1,78,235.07,100,77,1,2.6226923076923074,12.75,13,0,13,235.07,100.0,1,0.07692307692307693,1.0,1,1,13.0,13.0,13.0,0.0,0.0,0.0,0.0,235.07,0.0,0.0,3,0,2010-08-11
15022,2010-01-31 16:02:00,2010-01-31 16:02:00,1,19,281.05,113,19,1,2.744736842105263,4.95,192,0,192,281.05,113.0,1,0.005208333333333333,1.0,1,1,192.0,192.0,192.0,0.0,0.0,0.0,0.0,281.05,0.0,0.0,0,1,2010-08-11
15023,2010-02-03 15:45:00,2010-07-29 13:28:00,7,322,3508.87,1396,206,1,4.033136645962733,19.95,13,175,189,501.26714285714286,199.42857142857142,0,0.037037037037037035,0.06878306878306878,6,5,35.2,34.0,57.0,4.0,2.0,7.0,38.89,3469.98,0.2857142857142857,0.011083340220640834,3,0,2010-08-11
15025,2010-05-20 13:28:00,2010-05-20 13:28:00,1,71,609.88,318,71,1,3.3209859154929577,14.95,83,0,83,609.88,318.0,1,0.012048192771084338,1.0,1,1,83.0,83.0,83.0,0.0,0.0,0.0,0.0,609.88,0.0,0.0,0,1,2010-08-11
15027,2010-03-25 14:39:00,2010-05-25 09:46:00,4,44,1156.16,582,35,1,4.162954545454546,12.75,78,60,139,289.04,145.5,0,0.02877697841726619,0.5611510791366906,3,2,30.5,30.5,42.0,0.0,0.0,0.0,0.0,1156.16,0.0,0.0,2,0,2010-08-11
15029,2010-03-30 12:16:00,2010-03-30 12:16:00,1,10,365.1,234,10,1,2.722,10.65,134,0,134,365.1,234.0,1,0.007462686567164179,1.0,1,1,134.0,134.0,134.0,1.0,1.0,1.0,2.95,362.15000000000003,1.0,0.008079978088195015,0,1,2010-08-11
15030,2010-03-04 17:10:00,2010-06-06 12:39:00,3,19,946.5300000000001,535,15,1,4.402631578947369,18.95,66,93,160,315.51000000000005,178.33333333333334,0,0.01875,0.4125,3,2,47.0,47.0,80.0,1.0,1.0,1.0,12.75,933.7800000000001,0.3333333333333333,0.01347025450857342,3,0,2010-08-11
15031,2009-12-08 13:38:00,2010-06-18 12:45:00,7,202,1945.84,915,124,1,2.622970297029703,12.75,54,191,246,277.97714285714284,130.71428571428572,0,0.028455284552845527,0.21951219512195122,7,6,32.0,31.0,46.0,36.0,1.0,156.0,261.90999999999997,1683.9299999999998,0.14285714285714285,0.13459996710932037,3,0,2010-08-11
15032,2009-12-10 15:27:00,2010-08-10 12:42:00,3,19,2783.95,1653,16,1,2.8131578947368423,12.75,1,242,244,927.9833333333332,551.0,0,0.012295081967213115,0.004098360655737705,3,3,121.5,121.5,126.0,0.0,0.0,0.0,0.0,2783.95,0.0,0.0,4,0,2010-08-11
15034,2010-05-11 13:30:00,2010-07-02 12:55:00,2,138,1110.7,706,105,1,2.9065217391304348,45.95,40,51,92,555.35,353.0,0,0.021739130434782608,0.43478260869565216,2,2,52.0,52.0,52.0,0.0,0.0,0.0,0.0,1110.7,0.0,0.0,4,0,2010-08-11
15039,2009-12-10 11:39:00,2010-08-10 12:40:00,30,576,10462.7,4447,239,1,3.258576388888889,18.95,1,243,244,348.7566666666667,148.23333333333332,0,0.12295081967213115,0.004098360655737705,25,9,10.125,8.0,28.0,7.0,6.0,102.0,110.14,10352.560000000001,0.2,0.010526919437621263,17,0,2010-08-11
15040,2010-06-16 11:40:00,2010-06-16 11:40:00,1,1,7.49,1,1,1,7.49,7.49,56,0,56,7.49,1.0,1,0.017857142857142856,1.0,1,1,56.0,56.0,56.0,0.0,0.0,0.0,0.0,7.49,0.0,0.0,0,1,2010-08-11
15042,2010-04-23 14:01:00,2010-04-23 14:01:00,1,4,179.52,208,4,1,0.74,1.06,110,0,110,179.52,208.0,1,0.00909090909090909,1.0,1,1,110.0,110.0,110.0,0.0,0.0,0.0,0.0,179.52,0.0,0.0,0,1,2010-08-11
15043,2010-06-24 15:50:00,2010-08-05 16:33:00,3,41,1234.4199999999998,345,37,1,3.3197560975609752,10.95,6,42,48,411.4733333333333,115.0,0,0.0625,0.125,3,3,21.0,21.0,27.0,0.0,0.0,0.0,0.0,1234.4199999999998,0.0,0.0,2,0,2010-08-11
15044,2009-12-16 15:13:00,2010-07-07 12:08:00,10,287,5189.88,1591,151,1,4.520313588850174,12.75,35,202,238,518.988,159.1,0,0.04201680672268908,0.14705882352941177,8,6,29.0,19.0,64.0,3.0,2.0,4.0,33.15,5156.7300000000005,0.2,0.006387430923258341,5,0,2010-08-11
15046,2010-01-14 14:29:00,2010-08-08 12:50:00,9,176,2138.81,1021,128,1,3.376022727272727,18.95,3,205,209,237.64555555555555,113.44444444444444,0,0.0430622009569378,0.014354066985645933,9,8,25.75,16.0,55.0,1.0,1.0,1.0,18.95,2119.86,0.1111111111111111,0.008860067046628733,1,0,2010-08-11
15051,2009-12-01 13:29:00,2010-07-27 10:29:00,4,105,1539.49,1350,82,1,1.975142857142857,16.95,15,237,253,384.8725,337.5,0,0.015810276679841896,0.05928853754940711,4,4,79.33333333333333,77.0,128.0,1.0,1.0,12.0,15.0,1524.49,0.25,0.009743486479288596,2,0,2010-08-11
15055,2009-12-16 15:48:00,2010-04-25 13:40:00,2,76,411.67,154,72,1,3.251578947368421,19.95,108,129,238,205.835,77.0,0,0.008403361344537815,0.453781512605042,2,2,130.0,130.0,130.0,0.0,0.0,0.0,0.0,411.67,0.0,0.0,1,0,2010-08-11
15056,2010-07-07 15:58:00,2010-07-07 15:58:00,1,6,113.64999999999999,69,6,1,3.4333333333333336,9.95,35,0,35,113.64999999999999,69.0,1,0.02857142857142857,1.0,1,1,35.0,35.0,35.0,0.0,0.0,0.0,0.0,113.64999999999999,0.0,0.0,0,1,2010-08-11
15057,2009-12-05 15:27:00,2010-03-24 11:51:00,2,28,865.04,358,26,1,2.983571428571429,8.5,140,108,249,432.52,179.0,0,0.008032128514056224,0.5622489959839357,2,2,109.0,109.0,109.0,1.0,1.0,12.0,71.4,793.64,0.5,0.08253953574401185,1,0,2010-08-11
15058,2010-02-24 14:07:00,2010-04-26 10:33:00,2,22,511.25,185,18,1,3.936363636363636,12.75,107,60,168,255.625,92.5,0,0.011904761904761904,0.6369047619047619,2,2,61.0,61.0,61.0,1.0,1.0,3.0,32.849999999999994,478.4,0.5,0.06425427872860634,3,0,2010-08-11
15059,2009-12-06 12:17:00,2010-06-07 12:01:00,6,192,1278.55,590,129,1,3.0085937499999997,12.75,65,182,248,213.09166666666667,98.33333333333333,0,0.024193548387096774,0.2620967741935484,6,5,36.6,40.0,56.0,5.0,5.0,16.0,77.3,1201.25,0.8333333333333334,0.06045911383989676,4,0,2010-08-11
15061,2009-12-01 12:18:00,2010-08-06 16:11:00,48,317,46358.36,29010,80,1,2.363217665615142,10.95,5,248,253,965.7991666666667,604.375,0,0.18972332015810275,0.019762845849802372,29,8,8.857142857142858,6.0,38.0,3.0,3.0,348.0,1052.04,45306.32,0.0625,0.02269364144892097,38,0,2010-08-11
15062,2010-04-08 15:41:00,2010-07-27 14:02:00,3,69,1062.43,686,56,1,2.5915942028985506,10.65,15,109,125,354.1433333333334,228.66666666666666,0,0.024,0.12,3,2,55.0,55.0,84.0,0.0,0.0,0.0,0.0,1062.43,0.0,0.0,1,0,2010-08-11
15064,2009-12-22 16:17:00,2010-08-04 15:02:00,3,51,764.0600000000001,507,48,1,3.2335294117647058,12.75,7,224,232,254.6866666666667,169.0,0,0.01293103448275862,0.03017241379310345,3,3,112.5,112.5,142.0,0.0,0.0,0.0,0.0,764.0600000000001,0.0,0.0,1,0,2010-08-11
15067,2010-04-11 15:54:00,2010-04-11 15:54:00,1,38,764.64,516,38,1,3.4257894736842105,12.75,122,0,122,764.64,516.0,1,0.00819672131147541,1.0,1,1,122.0,122.0,122.0,1.0,1.0,1.0,12.75,751.89,1.0,0.016674513496547395,1,0,2010-08-11
15068,2010-03-28 13:18:00,2010-03-28 13:18:00,1,59,334.87,205,57,1,2.356101694915254,14.95,136,0,136,334.87,205.0,1,0.007352941176470588,1.0,1,1,136.0,136.0,136.0,0.0,0.0,0.0,0.0,334.87,0.0,0.0,1,0,2010-08-11
15070,2009-12-15 13:49:00,2010-04-27 15:21:00,2,31,630.85,303,26,1,3.638709677419355,16.95,106,133,239,315.425,151.5,0,0.008368200836820083,0.4435146443514644,2,2,133.0,133.0,133.0,0.0,0.0,0.0,0.0,630.85,0.0,0.0,1,0,2010-08-11
15071,2010-05-18 12:45:00,2010-05-18 12:45:00,1,11,166.24,62,11,1,4.285454545454545,12.75,85,0,85,166.24,62.0,1,0.011764705882352941,1.0,1,1,85.0,85.0,85.0,0.0,0.0,0.0,0.0,166.24,0.0,0.0,1,0,2010-08-11
15073,2010-01-27 08:48:00,2010-04-22 14:15:00,2,43,725.78,457,40,1,3.149767441860465,12.75,111,85,196,362.89,228.5,0,0.01020408163265306,0.5663265306122449,2,2,85.0,85.0,85.0,0.0,0.0,0.0,0.0,725.78,0.0,0.0,3,0,2010-08-11
15076,2010-07-05 14:11:00,2010-08-04 13:37:00,2,31,566.89,295,30,1,3.770322580645161,12.75,7,29,37,283.445,147.5,0,0.05405405405405406,0.1891891891891892,2,2,30.0,30.0,30.0,2.0,2.0,2.0,21.9,544.99,1.0,0.03863183333627335,0,1,2010-08-11
15077,2009-12-09 17:10:00,2010-08-02 11:13:00,2,32,2428.08,528,28,1,5.1396875,12.75,9,235,245,1214.04,264.0,0,0.00816326530612245,0.036734693877551024,2,2,236.0,236.0,236.0,1.0,1.0,1.0,1.25,2426.83,0.5,0.0005148100556818556,0,1,2010-08-11
15078,2009-12-04 12:03:00,2010-07-19 09:46:00,11,214,4820.79,2384,53,1,3.0472429906542056,12.75,23,226,250,438.25363636363636,216.72727272727272,0,0.044,0.092,10,7,25.22222222222222,21.0,63.0,4.0,3.0,32.0,31.300000000000004,4789.49,0.2727272727272727,0.006492711775455891,11,0,2010-08-11
15079,2009-12-08 11:22:00,2010-07-26 15:40:00,5,92,2385.69,936,81,1,3.8630434782608694,19.95,16,230,246,477.13800000000003,187.2,0,0.02032520325203252,0.06504065040650407,4,4,76.66666666666667,80.0,105.0,6.0,4.0,17.0,74.15,2311.54,0.8,0.031081154718341445,3,0,2010-08-11
15080,2010-07-26 10:03:00,2010-07-26 10:03:00,1,20,361.35,173,20,1,2.75,5.95,16,0,16,361.35,173.0,1,0.0625,1.0,1,1,16.0,16.0,16.0,0.0,0.0,0.0,0.0,361.35,0.0,0.0,1,0,2010-08-11
15081,2010-06-22 10:25:00,2010-08-03 09:53:00,3,40,815.4,356,33,1,3.88125,19.95,8,41,50,271.8,118.66666666666667,0,0.06,0.16,3,3,21.0,21.0,33.0,0.0,0.0,0.0,0.0,815.4,0.0,0.0,5,0,2010-08-11
15082,2010-02-09 10:23:00,2010-02-09 10:23:00,1,6,93.35000000000001,43,6,1,2.2416666666666667,2.95,183,0,183,93.35000000000001,43.0,1,0.00546448087431694,1.0,1,1,183.0,183.0,183.0,0.0,0.0,0.0,0.0,93.35000000000001,0.0,0.0,0,1,2010-08-11
15084,2010-03-04 10:45:00,2010-03-04 10:45:00,1,12,349.4,84,12,1,6.2875000000000005,10.75,160,0,160,349.4,84.0,1,0.00625,1.0,1,1,160.0,160.0,160.0,0.0,0.0,0.0,0.0,349.4,0.0,0.0,1,0,2010-08-11
15085,2009-12-10 11:47:00,2009-12-10 11:47:00,1,9,347.54,169,9,1,2.3233333333333333,3.75,244,0,244,347.54,169.0,1,0.004098360655737705,1.0,1,1,244.0,244.0,244.0,0.0,0.0,0.0,0.0,347.54,0.0,0.0,0,1,2010-08-11
15086,2010-03-24 13:56:00,2010-05-24 12:27:00,2,11,218.53,95,10,1,2.8854545454545457,6.95,79,60,140,109.265,47.5,0,0.014285714285714285,0.5642857142857143,2,2,61.0,61.0,61.0,0.0,0.0,0.0,0.0,218.53,0.0,0.0,0,1,2010-08-11
15091,2010-02-03 11:46:00,2010-02-03 11:50:00,2,27,565.9,236,27,1,3.184814814814815,8.5,189,0,189,282.95,118.0,0,0.010582010582010581,1.0,1,1,189.0,189.0,189.0,1.0,1.0,4.0,11.8,554.1,0.5,0.020851740590210287,0,1,2010-08-11
15093,2009-12-08 12:46:00,2010-07-29 13:12:00,8,156,5735.4,5238,78,1,2.04474358974359,10.95,13,233,246,716.925,654.75,0,0.032520325203252036,0.052845528455284556,8,7,33.285714285714285,35.0,53.0,3.0,2.0,14.0,19.200000000000003,5716.2,0.25,0.0033476305052829803,10,0,2010-08-11
15094,2010-03-05 12:56:00,2010-03-05 12:56:00,1,3,50.0,16,3,1,3.25,4.25,159,0,159,50.0,16.0,1,0.006289308176100629,1.0,1,1,159.0,159.0,159.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1,0,2010-08-11
15095,2010-01-21 09:37:00,2010-08-04 10:52:00,4,60,1254.29,785,54,1,2.6478333333333333,16.95,7,195,202,313.5725,196.25,0,0.019801980198019802,0.034653465346534656,4,4,65.0,87.0,91.0,0.0,0.0,0.0,0.0,1254.29,0.0,0.0,2,0,2010-08-11
15097,2010-05-05 14:22:00,2010-05-05 14:33:00,2,41,660.27,254,39,1,3.6407317073170735,12.75,98,0,98,330.135,127.0,0,0.02040816326530612,1.0,1,1,98.0,98.0,98.0,2.0,2.0,126.0,321.3,338.96999999999997,1.0,0.48661911036394206,0,1,2010-08-11
15100,2010-01-07 14:33:00,2010-01-07 14:33:00,1,7,217.2,64,7,1,3.8785714285714286,7.95,216,0,216,217.2,64.0,1,0.004629629629629629,1.0,1,1,216.0,216.0,216.0,2.0,2.0,12.0,93.4,123.79999999999998,2.0,0.4300184162062616,5,0,2010-08-11
15101,2010-04-28 15:00:00,2010-07-12 10:46:00,4,50,1160.41,435,48,1,4.4618,39.95,30,74,105,290.1025,108.75,0,0.0380952380952381,0.2857142857142857,4,3,25.0,34.0,37.0,3.0,2.0,15.0,27.15,1133.26,0.5,0.02339690281883127,0,1,2010-08-11
15102,2010-06-11 10:16:00,2010-06-27 12:16:00,2,27,554.67,339,26,1,3.2955555555555556,10.75,45,16,61,277.335,169.5,0,0.03278688524590164,0.7377049180327869,2,1,16.0,16.0,16.0,0.0,0.0,0.0,0.0,554.67,0.0,0.0,0,1,2010-08-11
15105,2010-03-23 12:18:00,2010-03-23 12:18:00,1,20,330.38,184,20,1,2.6710000000000003,7.95,141,0,141,330.38,184.0,1,0.0070921985815602835,1.0,1,1,141.0,141.0,141.0,0.0,0.0,0.0,0.0,330.38,0.0,0.0,1,0,2010-08-11
15109,2009-12-04 12:33:00,2010-05-09 13:44:00,2,20,498.15000000000003,127,18,1,4.8075,9.95,94,156,250,249.07500000000002,63.5,0,0.008,0.376,2,2,156.0,156.0,156.0,0.0,0.0,0.0,0.0,498.15000000000003,0.0,0.0,0,1,2010-08-11
15111,2010-04-26 13:12:00,2010-04-26 13:12:00,1,17,286.81,163,17,1,4.4276470588235295,10.65,107,0,107,286.81,163.0,1,0.009345794392523364,1.0,1,1,107.0,107.0,107.0,0.0,0.0,0.0,0.0,286.81,0.0,0.0,2,0,2010-08-11
15112,2010-04-07 14:17:00,2010-04-07 14:17:00,1,7,209.4,72,7,1,4.357142857142857,8.5,126,0,126,209.4,72.0,1,0.007936507936507936,1.0,1,1,126.0,126.0,126.0,0.0,0.0,0.0,0.0,209.4,0.0,0.0,0,1,2010-08-11
15115,2009-12-07 11:20:00,2009-12-07 11:20:00,1,14,191.74,88,14,1,2.8485714285714288,5.95,247,0,247,191.74,88.0,1,0.004048582995951417,1.0,1,1,247.0,247.0,247.0,1.0,1.0,1.0,3.75,187.99,1.0,0.01955773443204339,0,1,2010-08-11
15117,2010-03-15 13:39:00,2010-03-15 13:40:00,2,26,359.69,405,24,1,1.4492307692307693,4.95,149,0,149,179.845,202.5,0,0.013422818791946308,1.0,1,1,149.0,149.0,149.0,0.0,0.0,0.0,0.0,359.69,0.0,0.0,1,0,2010-08-11
15122,2010-03-30 14:05:00,2010-07-29 10:14:00,5,109,2154.09,879,80,1,3.8701834862385325,12.75,13,120,134,430.81800000000004,175.8,0,0.03731343283582089,0.09701492537313433,4,4,40.333333333333336,38.0,48.0,1.0,1.0,1.0,2.95,2151.1400000000003,0.2,0.001369487811558477,3,0,2010-08-11
15123,2010-03-16 09:49:00,2010-03-16 09:49:00,1,24,456.65999999999997,342,24,1,1.7491666666666665,12.75,148,0,148,456.65999999999997,342.0,1,0.006756756756756757,1.0,1,1,148.0,148.0,148.0,0.0,0.0,0.0,0.0,456.65999999999997,0.0,0.0,2,0,2010-08-11
15124,2010-02-26 10:49:00,2010-02-26 10:49:00,1,7,134.03,37,7,1,7.755714285714285,14.95,166,0,166,134.03,37.0,1,0.006024096385542169,1.0,1,1,166.0,166.0,166.0,0.0,0.0,0.0,0.0,134.03,0.0,0.0,1,0,2010-08-11
15125,2010-03-31 13:29:00,2010-07-06 15:17:00,8,103,5083.09,2026,72,1,4.692233009708738,79.95,36,97,133,635.38625,253.25,0,0.06015037593984962,0.2706766917293233,4,4,32.333333333333336,29.0,56.0,8.0,4.0,96.0,489.11,4593.9800000000005,0.5,0.09622296673873569,1,0,2010-08-11
15126,2010-01-21 17:09:00,2010-06-21 12:31:00,2,25,449.49,273,25,1,2.8027999999999995,16.95,51,150,202,224.745,136.5,0,0.009900990099009901,0.2524752475247525,2,2,151.0,151.0,151.0,0.0,0.0,0.0,0.0,449.49,0.0,0.0,0,1,2010-08-11
15127,2010-07-08 10:07:00,2010-07-08 10:07:00,1,12,304.97,213,12,1,4.706666666666667,39.95,34,0,34,304.97,213.0,1,0.029411764705882353,1.0,1,1,34.0,34.0,34.0,0.0,0.0,0.0,0.0,304.97,0.0,0.0,0,1,2010-08-11
15129,2010-04-08 17:15:00,2010-07-27 09:20:00,6,66,1926.25,1277,41,1,2.178181818181818,10.95,15,109,125,321.0416666666667,212.83333333333334,0,0.048,0.12,6,4,22.0,17.0,47.0,0.0,0.0,0.0,0.0,1926.25,0.0,0.0,6,0,2010-08-11
15133,2010-07-07 12:31:00,2010-07-07 12:31:00,1,13,518.78,140,13,1,3.8607692307692307,6.35,35,0,35,518.78,140.0,1,0.02857142857142857,1.0,1,1,35.0,35.0,35.0,0.0,0.0,0.0,0.0,518.78,0.0,0.0,1,0,2010-08-11
15135,2010-06-01 13:33:00,2010-06-01 13:33:00,1,11,166.63,41,11,1,5.935454545454545,16.95,71,0,71,166.63,41.0,1,0.014084507042253521,1.0,1,1,71.0,71.0,71.0,0.0,0.0,0.0,0.0,166.63,0.0,0.0,0,1,2010-08-11
15137,2010-01-28 15:45:00,2010-07-07 09:41:00,2,34,823.4,596,34,1,2.1173529411764704,10.65,35,159,195,411.7,298.0,0,0.010256410256410256,0.1794871794871795,2,2,160.0,160.0,160.0,6.0,3.0,89.0,75.85,747.55,1.5,0.09211804712169054,0,1,2010-08-11
15141,2010-03-28 15:58:00,2010-07-09 09:08:00,6,70,1239.82,1102,39,1,1.854857142857143,9.95,33,102,136,206.63666666666666,183.66666666666666,0,0.04411764705882353,0.2426470588235294,5,4,25.75,24.0,43.0,2.0,1.0,4.0,2.51,1237.31,0.16666666666666666,0.0020244874255940376,1,0,2010-08-11
15142,2010-07-27 09:05:00,2010-07-27 09:05:00,1,25,436.02,370,25,1,1.8788,7.95,15,0,15,436.02,370.0,1,0.06666666666666667,1.0,1,1,15.0,15.0,15.0,0.0,0.0,0.0,0.0,436.02,0.0,0.0,4,0,2010-08-11
15144,2009-12-13 11:35:00,2010-06-27 11:47:00,4,41,2587.76,684,30,1,4.524146341463415,6.75,45,196,241,646.94,171.0,0,0.016597510373443983,0.18672199170124482,4,4,65.33333333333333,73.0,74.0,1.0,1.0,13.0,70.85000000000001,2516.9100000000003,0.25,0.02737889139642007,8,0,2010-08-11
15149,2010-02-28 11:13:00,2010-05-11 13:51:00,3,45,1003.8100000000001,251,43,1,7.653777777777778,110.0,92,72,164,334.60333333333335,83.66666666666667,0,0.018292682926829267,0.5609756097560976,2,2,72.0,72.0,72.0,0.0,0.0,0.0,0.0,1003.8100000000001,0.0,0.0,0,1,2010-08-11
15150,2010-06-14 12:01:00,2010-06-14 12:01:00,1,129,2024.06,1670,129,1,2.327286821705427,12.75,58,0,58,2024.06,1670.0,1,0.017241379310344827,1.0,1,1,58.0,58.0,58.0,0.0,0.0,0.0,0.0,2024.06,0.0,0.0,2,0,2010-08-11
15151,2010-07-18 12:19:00,2010-07-18 12:19:00,1,20,969.35,149,20,1,33.8925,295.0,24,0,24,969.35,149.0,1,0.041666666666666664,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0,0.0,969.35,0.0,0.0,1,0,2010-08-11
15152,2010-01-07 15:15:00,2010-01-07 15:15:00,1,29,518.14,290,29,1,1.956551724137931,4.95,216,0,216,518.14,290.0,1,0.004629629629629629,1.0,1,1,216.0,216.0,216.0,0.0,0.0,0.0,0.0,518.14,0.0,0.0,0,1,2010-08-11
15157,2009-12-10 14:44:00,2010-05-19 13:29:00,2,27,718.04,1074,27,1,1.3829629629629632,8.5,84,159,244,359.02,537.0,0,0.00819672131147541,0.3442622950819672,2,2,160.0,160.0,160.0,0.0,0.0,0.0,0.0,718.04,0.0,0.0,0,1,2010-08-11
15162,2009-12-08 13:14:00,2009-12-08 13:14:00,1,12,312.9,74,12,1,4.633333333333334,10.95,246,0,246,312.9,74.0,1,0.0040650406504065045,1.0,1,1,246.0,246.0,246.0,4.0,1.0,8.0,71.4,241.49999999999997,1.0,0.22818791946308728,0,1,2010-08-11
15164,2010-01-18 13:34:00,2010-07-11 10:28:00,4,167,721.43,340,143,1,2.5662275449101797,12.75,31,173,205,180.3575,85.0,0,0.01951219512195122,0.15121951219512195,4,4,58.0,62.0,78.0,0.0,0.0,0.0,0.0,721.43,0.0,0.0,2,0,2010-08-11
15167,2010-02-04 14:13:00,2010-02-04 14:13:00,1,122,659.43,361,119,1,3.467950819672131,21.95,188,0,188,659.43,361.0,1,0.005319148936170213,1.0,1,1,188.0,188.0,188.0,0.0,0.0,0.0,0.0,659.43,0.0,0.0,3,0,2010-08-11
15169,2009-12-13 11:16:00,2009-12-13 11:16:00,1,49,356.17,225,48,1,2.395918367346939,12.75,241,0,241,356.17,225.0,1,0.004149377593360996,1.0,1,1,241.0,241.0,241.0,0.0,0.0,0.0,0.0,356.17,0.0,0.0,1,0,2010-08-11
15173,2010-04-01 12:26:00,2010-06-23 13:44:00,5,61,1085.83,601,50,1,2.6536065573770493,9.95,49,83,132,217.166,120.2,0,0.03787878787878788,0.3712121212121212,5,3,20.75,19.0,31.0,2.0,1.0,12.0,95.34,990.4899999999999,0.2,0.08780379985817302,2,0,2010-08-11
15176,2010-02-10 10:36:00,2010-02-10 10:36:00,1,52,988.04,448,52,1,4.427307692307692,49.95,182,0,182,988.04,448.0,1,0.005494505494505495,1.0,1,1,182.0,182.0,182.0,1.0,1.0,1.0,2.95,985.0899999999999,1.0,0.0029857090806040243,0,1,2010-08-11
15179,2009-12-03 12:27:00,2010-07-01 12:26:00,6,163,4084.73,2387,122,1,3.516871165644172,18.95,41,209,251,680.7883333333333,397.8333333333333,0,0.02390438247011952,0.16334661354581673,6,6,42.0,47.0,51.0,6.0,2.0,22.0,44.35,4040.38,0.3333333333333333,0.010857510777946156,2,0,2010-08-11
15180,2010-04-29 15:27:00,2010-04-29 15:27:00,1,28,452.84000000000003,369,28,1,2.290714285714286,5.95,104,0,104,452.84000000000003,369.0,1,0.009615384615384616,1.0,1,1,104.0,104.0,104.0,0.0,0.0,0.0,0.0,452.84000000000003,0.0,0.0,2,0,2010-08-11
15181,2009-12-08 19:02:00,2009-12-08 19:02:00,1,1,162.72,48,1,1,3.39,3.39,246,0,246,162.72,48.0,1,0.0040650406504065045,1.0,1,1,246.0,246.0,246.0,1.0,1.0,48.0,237.60000000000002,-74.88000000000002,1.0,1.4601769911504425,1,0,2010-08-11
15182,2010-02-21 12:03:00,2010-07-28 10:54:00,4,65,1622.27,654,53,1,3.5155384615384615,12.75,14,156,171,405.5675,163.5,0,0.023391812865497075,0.08187134502923976,3,3,78.5,78.5,93.0,1.0,1.0,3.0,20.85,1601.42,0.25,0.012852361197581168,5,0,2010-08-11
15183,2010-05-04 11:31:00,2010-06-10 10:43:00,3,38,639.93,297,33,1,3.783157894736842,7.95,62,36,99,213.30999999999997,99.0,0,0.030303030303030304,0.6262626262626263,3,2,18.5,18.5,20.0,1.0,1.0,2.0,2.9,637.03,0.3333333333333333,0.0045317456596815275,0,1,2010-08-11
15184,2009-12-16 12:06:00,2009-12-16 12:06:00,1,11,123.19,161,11,1,1.89,4.25,238,0,238,123.19,161.0,1,0.004201680672268907,1.0,1,1,238.0,238.0,238.0,0.0,0.0,0.0,0.0,123.19,0.0,0.0,1,0,2010-08-11
15186,2010-01-12 10:14:00,2010-05-12 14:00:00,2,17,518.86,206,15,1,3.398823529411765,12.75,91,120,211,259.43,103.0,0,0.009478672985781991,0.4312796208530806,2,2,120.0,120.0,120.0,0.0,0.0,0.0,0.0,518.86,0.0,0.0,1,0,2010-08-11
15188,2009-12-14 13:30:00,2009-12-14 13:30:00,1,23,310.43,233,23,1,2.6047826086956523,12.75,240,0,240,310.43,233.0,1,0.004166666666666667,1.0,1,1,240.0,240.0,240.0,0.0,0.0,0.0,0.0,310.43,0.0,0.0,0,1,2010-08-11
15189,2010-07-18 13:37:00,2010-07-18 13:37:00,1,4,202.44000000000003,156,4,1,3.3775,4.95,24,0,24,202.44000000000003,156.0,1,0.041666666666666664,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0,0.0,202.44000000000003,0.0,0.0,4,0,2010-08-11
15191,2010-01-20 12:35:00,2010-01-20 12:35:00,2,21,342.75,161,21,1,3.8904761904761904,10.75,203,0,203,171.375,80.5,0,0.009852216748768473,1.0,1,1,203.0,203.0,203.0,0.0,0.0,0.0,0.0,342.75,0.0,0.0,1,0,2010-08-11
15192,2010-01-29 10:13:00,2010-05-13 13:50:00,2,40,622.07,530,35,1,2.3592500000000003,9.95,90,104,194,311.035,265.0,0,0.010309278350515464,0.4639175257731959,2,2,104.0,104.0,104.0,0.0,0.0,0.0,0.0,622.07,0.0,0.0,1,0,2010-08-11
15194,2009-12-03 10:37:00,2010-04-15 10:20:00,6,90,2214.9900000000002,1635,77,1,2.1367777777777777,12.75,118,132,251,369.165,272.5,0,0.02390438247011952,0.4701195219123506,6,3,26.6,6.0,90.0,8.0,3.0,28.0,138.3,2076.69,0.5,0.06243820513862365,8,0,2010-08-11
